"subdistrict_code","district_code","state_code","subdistrict_name"
"5558","539","29","Arkalgud"
"5559","539","29","Hole Narsipur"
"5560","539","29","Channarayapatna"
"5561","534","29","Mangaluru"
"5562","534","29","Bantval"
"5563","534","29","Beltangadi"
"5564","534","29","Puttur"
"5565","534","29","Sulya"
"5566","541","29","Madikeri"
"5567","541","29","Somvarpet"
"5568","541","29","Virajpet"
"5569","545","29","Piriyapatna"
"5570","545","29","Hunsur"
"5571","545","29","Krishnarajanagara"
"5572","545","29","Mysuru"
"5573","545","29","Heggadadevankote"
"5574","545","29","Nanjangud"
"5575","545","29","Tirumakudal - Narsipur"
"5576","531","29","Gundlupet"
"5577","531","29","Chamarajanagar"
"5578","531","29","Yelandur"
"5579","531","29","Kollegal"
"5580","538","29","Aland"
"5581","538","29","Afzalpur"
"5582","538","29","Kalaburagi"
"5583","538","29","Chincholi"
"5584","538","29","Sedam"
"5585","538","29","Chittapur"
"5586","538","29","Jevargi"
"5587","635","29","Shorapur"
"5588","635","29","Shahpur"
"5589","635","29","Yadgir"
"5590","542","29","Srinivaspur"
"5591","542","29","Kolar"
"5592","542","29","Malur"
"5593","542","29","Bangarapet"
"5594","542","29","Mulbagal"
"5595","630","29","Gauribidanur"
"5596","630","29","Chikkaballapura"
"5597","630","29","Gudibanda"
"5598","630","29","Bagepalli"
"5599","630","29","Sidlaghatta"
"5600","630","29","Chintamani"
"5601","526","29","Nelamangala"
"5602","526","29","Dodda Ballapur"
"5603","526","29","Devanahalli"
"5604","526","29","Hosakote"
"5605","631","29","Magadi"
"5606","631","29","Ramanagara"
"5607","631","29","Channapatna"
"5608","631","29","Kanakapura"
"5609","551","30","Pernem"
"5610","551","30","Bardez"
"5611","551","30","Tiswadi"
"5612","551","30","Bicholim"
"5613","551","30","Satari"
"5614","552","30","Ponda"
"5615","552","30","Mormugao"
"5616","552","30","Salcete"
"5617","552","30","Quepem"
"5618","552","30","Sanguem"
"5619","552","30","Canacona"
"5620","553","31","Amini"
"5621","553","31","Bitra"
"5622","553","31","Chetlat"
"5623","553","31","Kiltan"
"5624","553","31","Kadmat"
"5625","553","31","Kavaratti"
"5626","553","31","Agatti"
"5627","553","31","Andrott"
"5628","553","31","Kalpeni"
"5629","553","31","Minicoy"
"5630","558","32","Kasaragod"
"5631","558","32","Hosdurg"
"5632","557","32","Taliparamba"
"5633","557","32","Kannur"
"5634","557","32","Thalassery"
"5635","567","32","Mananthavady"
"5636","567","32","Sulthanbathery"
"5637","567","32","Vythiri"
"5638","561","32","Vatakara"
"5639","561","32","Koyilandi"
"5640","561","32","Kozhikode"
"5641","562","32","Ernad"
"5642","562","32","Nilambur"
"5643","562","32","Perinthalmanna"
"5644","562","32","Tirur"
"5645","562","32","Tirurangadi"
"5646","562","32","Ponnani"
"5647","563","32","Ottappalam"
"5648","563","32","Mannarkad"
"5649","563","32","Palakkad"
"5650","563","32","Chittur"
"5651","563","32","Alathur"
"5652","566","32","Talappilly"
"5653","566","32","Chavakkad"
"5654","566","32","Thrissur"
"5655","566","32","Kodungallur"
"5656","566","32","Mukundapuram"
"5657","555","32","Kunnathunad"
"5658","555","32","Aluva"
"5659","555","32","Paravur"
"5660","555","32","Kochi"
"5661","555","32","Kanayannur"
"5662","555","32","Muvattupuzha"
"5663","555","32","Kothamangalam"
"5664","556","32","Devikulam"
"5665","556","32","Udumbanchola"
"5666","556","32","Thodupuzha"
"5667","556","32","Peerumade"
"5668","560","32","Meenachil"
"5669","560","32","Vaikom"
"5670","560","32","Kottayam"
"5671","560","32","Changanassery"
"5672","560","32","Kanjirappally"
"5673","554","32","Cherthala"
"5674","554","32","Ambalappuzha"
"5675","554","32","Kuttanad"
"5676","554","32","Karthikappally"
"5677","554","32","Chengannur"
"5678","554","32","Mavelikkara"
"5679","564","32","Thiruvalla"
"5680","564","32","Mallappally"
"5681","564","32","Ranni"
"5682","564","32","Kozhenchery"
"5683","564","32","Adoor"
"5684","559","32","Karunagappally"
"5685","559","32","Kunnathur"
"5686","559","32","Pathanapuram"
"5687","559","32","Kottarakkara"
"5688","559","32","Kollam"
"5689","565","32","Chirayinkeezhu"
"5690","565","32","Nedumangad"
"5691","565","32","Thiruvananthapuram"
"5692","565","32","Neyyattinkara"
"5693","589","33","Gummidipoondi"
"5694","589","33","Ponneri"
"5695","589","33","Uthukkottai"
"5696","589","33","Tiruttani"
"5697","589","33","Pallipattu"
"5698","589","33","Thiruvallur"
"5699","589","33","Poonamallee"
"5700","568","33","Ambattur"
"5701","568","33","Mathavaram"
"5702","574","33","Sriperumbudur"
"5703","730","33","Tambaram"
"5704","568","33","Alandur"
"5705","568","33","Sholinganallur"
"5706","730","33","Chengalpattu"
"5707","574","33","Kancheepuram"
"5708","574","33","Uthiramerur"
"5709","730","33","Tirukalukundram"
"5710","730","33","Maduranthakam"
"5711","730","33","Cheyyur"
"5712","595","33","Gudiyatham"
"5713","595","33","Katpadi"
"5714","731","33","Wallajah"
"5715","731","33","Arakonam"
"5716","731","33","Arcot"
"5717","595","33","Vellore"
"5718","732","33","Vaniyambadi"
"5719","732","33","Ambur"
"5720","732","33","Tirupathur"
"5721","593","33","Arani"
"5722","593","33","Cheyyar"
"5723","593","33","Vandavasi"
"5724","593","33","Polur"
"5725","593","33","Chengam"
"5726","593","33","Thandrampet"
"5727","593","33","Tiruvannamalai"
"5728","596","33","Gingee"
"5729","596","33","Tindivanam"
"5730","596","33","Vanur"
"5731","596","33","Viluppuram"
"5732","729","33","Tirukkoyilur"
"5733","729","33","Sankarapuram"
"5734","729","33","Kallakkurichi"
"5735","729","33","Ulundurpettai"
"5736","584","33","Mettur"
"5737","584","33","Omalur"
"5738","584","33","Edappadi"
"5739","584","33","Sankari"
"5740","584","33","Salem"
"5741","584","33","Yercaud"
"5742","584","33","Vazhapadi"
"5743","584","33","Attur"
"5744","584","33","Gangavalli"
"5745","580","33","Tiruchengode"
"5746","580","33","Rasipuram"
"5747","580","33","Namakkal"
"5748","580","33","Paramathi-Velur"
"5749","573","33","Sathyamangalam"
"5750","573","33","Bhavani"
"5751","573","33","Gobichettipalayam"
"5752","573","33","Perundurai"
"5753","573","33","Erode"
"5754","587","33","Panthalur"
"5755","587","33","Gudalur"
"5756","587","33","Udhagamandalam"
"5757","587","33","Kotagiri"
"5758","587","33","Coonoor"
"5759","587","33","Kundah"
"5760","572","33","Palani"
"5761","572","33","Oddanchatram"
"5762","572","33","Vedasandur"
"5763","572","33","Natham"
"5766","572","33","Kodaikanal"
"5767","572","33","Nilakkottai"
"5768","576","33","Aravakurichi"
"5769","576","33","Karur"
"5770","576","33","Krishnarayapuram"
"5771","576","33","Kulithalai"
"5772","576","33","Kadavur"
"5773","591","33","Thottiyam"
"5774","591","33","Musiri"
"5775","591","33","Thuraiyur"
"5776","591","33","Manachanallur"
"5777","591","33","Lalgudi"
"5778","591","33","Srirangam"
"5779","591","33","Tiruchirappalli West"
"5780","591","33","Thiruverumbur"
"5781","591","33","Manapparai"
"5785","610","33","Sendurai"
"5786","610","33","Udayarpalayam"
"5787","610","33","Ariyalur"
"5788","570","33","Panruti"
"5789","570","33","Cuddalore"
"5790","570","33","Kurinjipadi"
"5791","570","33","Chidambaram"
"5792","570","33","Kattumannarkoil"
"5793","570","33","Virudhachalam"
"5794","570","33","Tittakudi"
"5795","735","33","Sirkali"
"5796","735","33","Mayiladuthurai"
"5797","735","33","Kuthalam"
"5798","735","33","Tharangambadi"
"5799","579","33","Nagapattinam"
"5800","579","33","Kilvelur"
"5801","579","33","Thirukkuvalai"
"5802","579","33","Vedaranyam"
"5803","590","33","Valangaiman"
"5804","590","33","Kudavasal"
"5805","590","33","Nannilam"
"5806","590","33","Thiruvarur"
"5807","590","33","Needamangalam"
"5808","590","33","Mannargudi"
"5809","590","33","Thiruthuraipoondi"
"5810","586","33","Thiruvidaimarudur"
"5811","586","33","Kumbakonam"
"5812","586","33","Papanasam"
"5813","586","33","Thiruvaiyaru"
"5814","586","33","Thanjavur"
"5815","586","33","Orathanadu"
"5816","586","33","Pattukkottai"
"5817","586","33","Peravurani"
"5818","582","33","Iluppur"
"5819","582","33","Kulathur"
"5820","582","33","Gandarvakkottai"
"5821","582","33","Pudukkottai"
"5822","582","33","Thirumayam"
"5823","582","33","Ponnamaravathi"
"5824","582","33","Alangudi"
"5825","582","33","Karambakudi"
"5826","582","33","Aranthangi"
"5827","582","33","Manamelkudi"
"5828","582","33","Avudayarkoil"
"5829","585","33","Thiruppathur"
"5830","585","33","Karaikkudi"
"5831","585","33","Devakottai"
"5832","585","33","Sivaganga"
"5833","585","33","Manamadurai"
"5834","585","33","Ilayangudi"
"5835","578","33","Melur"
"5836","578","33","Madurai North"
"5837","578","33","Vadipatti"
"5838","578","33","Usilampatti"
"5839","578","33","Peraiyur"
"5840","578","33","Thirumangalam"
"5841","578","33","Madurai South"
"5842","588","33","Bodinayakanur"
"5843","588","33","Periyakulam"
"5844","588","33","Theni"
"5845","588","33","Uthamapalayam"
"5846","588","33","Andipatti"
"5847","597","33","Rajapalayam"
"5848","597","33","Srivilliputhur"
"5849","597","33","Sivakasi"
"5850","597","33","Virudhunagar"
"5851","597","33","Kariapatti"
"5852","597","33","Tiruchuli"
"5853","597","33","Aruppukkottai"
"5854","597","33","Sattur"
"5855","583","33","Tiruvadanai"
"5856","583","33","Paramakudi"
"5857","583","33","Mudukulathur"
"5858","583","33","Kamuthi"
"5859","583","33","Kadaladi"
"5860","583","33","Ramanathapuram"
"5861","583","33","Rameswaram"
"5862","594","33","Kovilpatti"
"5863","594","33","Ettayapuram"
"5864","594","33","Vilathikulam"
"5865","594","33","Ottapidaram"
"5866","594","33","Thoothukkudi"
"5867","594","33","Srivaikuntam"
"5868","594","33","Tiruchendur"
"5869","594","33","Sathankulam"
"5870","733","33","Sivagiri"
"5871","733","33","Sankarankoil"
"5872","733","33","Veerakeralamputhur"
"5873","733","33","Tenkasi"
"5874","733","33","Shenkottai"
"5875","733","33","Alangulam"
"5876","592","33","Tirunelveli"
"5877","592","33","Palayamkottai"
"5878","592","33","Ambasamudram"
"5879","592","33","Nanguneri"
"5880","592","33","Radhapuram"
"5881","575","33","Vilavancode"
"5882","575","33","Kalkulam"
"5883","575","33","Thovala"
"5884","575","33","Agastheeswaram"
"5885","571","33","Palakkodu"
"5886","571","33","Harur"
"5887","571","33","Pappireddipatti"
"5888","571","33","Dharmapuri"
"5889","571","33","Pennagaram"
"5890","577","33","Hosur"
"5891","577","33","Krishnagiri"
"5892","577","33","Denkanikottai"
"5893","577","33","Pochampalli"
"5894","577","33","Uthangarai"
"5895","569","33","Mettupalayam"
"5896","569","33","Sulur"
"5897","569","33","Coimbatore North"
"5898","569","33","Coimbatore South"
"5899","569","33","Pollachi"
"5900","569","33","Valparai"
"5901","634","33","Kangeyam"
"5902","634","33","Dharapuram"
"5903","634","33","Avanashi"
"5905","634","33","Palladam"
"5906","634","33","Udumalaipettai"
"5907","634","33","Madathukulam"
"5908","601","34","Yanam Taluk"
"5909","600","34","Puducherry Taluk"
"5910","600","34","Ozhukarai Taluk"
"5911","600","34","Villianur Taluk"
"5912","600","34","Bahour Taluk"
"5913","599","34","Mahe Taluk"
"5914","598","34","Karaikal Taluk"
"5915","598","34","Thirunallar Taluk"
"5916","603","35","Car Nicobar"
"5917","603","35","Nancowry"
"5918","603","35","Great Nicobar"
"5919","632","35","Diglipur"
"5920","632","35","Mayabunder"
"5921","632","35","Rangat"
"5922","602","35","Ferrargunj"
"5923","602","35","Port Blair"
"5924","602","35","Little Andaman"
"5930","136","9","Manikpur"
"5931","552","30","Dharbandora"
"5932","558","32","Manjeswaram"
"5933","558","32","Vellarikkundu"
"5934","291","18","Rangia Pt"
"5935","616","18","Barama Pt"
"5937","557","32","Iritty"
"5938","561","32","Thamarassery"
"5939","566","32","Chalakkudy"
"5940","563","32","Pattambi"
"5941","562","32","Kondotty"
"5942","556","32","Idukki"
"5943","564","32","Konni"
"5945","565","32","Kattakkada"
"5946","565","32","Varkala"
"5947","559","32","Punalur"
"5951","581","33","Alathur"
"5953","570","33","Veppur"
"5954","591","33","Marungapuri"
"5955","569","33","Annur"
"5956","569","33","Kinathukadavu"
"5957","569","33","Perur"
"5958","730","33","Tiruporur"
"5959","593","33","Kalasapakkam"
"5960","578","33","Madurai East"
"5961","578","33","Madurai West"
"5962","578","33","Thirupparankundram"
"5963","732","33","Natrampalli"
"5964","595","33","Anaicut"
"5965","585","33","Thiruppuvanam"
"5966","586","33","Budalur"
"5967","634","33","Tiruppurnorth"
"5968","634","33","Tiruppursouth"
"5969","573","33","Anthiyur"
"5970","584","33","Salem South"
"5971","584","33","Salem West"
"5973","581","33","Perambalur"
"5974","581","33","Veppanthattai"
"5976","581","33","Kunnam"
"5977","729","33","Chinnasalem"
"5978","596","33","Vikravandi"
"5979","572","33","Dindigulwest"
"5980","572","33","Dindiguleast"
"5981","568","33","Maduravoyal"
"5982","568","33","Tiruvottiyur"
"5983","610","33","Andimadam"
"5984","29","3","Kotakpura"
"5985","576","33","Manmangalam"
"5986","569","33","Madukkari"
"5987","757","13","Chunlikha"
"5988","251","13","Tokiye"
"5989","246","13","Ongpangkong (N)"
"5990","246","13","Tsurangkong"
"5991","248","13","Kikruma"
"5992","248","13","Weziho"
"5993","40","3","Banga"
"5994","572","33","Athoor"
"5995","585","33","Singampunari"
"5996","38","3","Dharamkot"
"6011","31","3","Guruharsahai"
"6012","666","12","Wakka Sdo"
"6013","237","12","Borum"
"6014","285","18","Dhubri"
"6015","285","18","Golakganj Pt"
"6018","285","18","Bilasipara Pt"
"6019","285","18","Chapar Pt"
"6020","668","24","Bodeli"
"6021","451","24","Jotana"
"6022","50","5","Bhagwanpur"
"6023","444","24","Waghai"
"6024","444","24","Subir"
"6025","450","24","Galteshwar"
"6026","102","8","Kishangarh Renwal"
"6027","769","8","Dudu"
"6028","102","8","Kotkhawda"
"6029","452","24","Garudeshwar"
"6030","56","5","Rudrapur"
"6031","462","24","Vapi"
"6032","661","9","Dhaulana"
"6033","94","8","Talera"
"6034","450","24","Vaso"
"6035","461","24","Desar"
"6036","52","5","Chakisain"
"6037","460","24","Thangadh"
"6038","714","14","Khoupum"
"6039","714","14","Haochong"
"6040","103","8","Bhaniyana"
"6042","88","8","Chhoti Sarwan"
"6043","88","8","Sajjangarh"
"6044","104","8","Jaswantpura"
"6045","90","8","Sedwa"
"6046","104","8","Chitalwana"
"6047","107","8","Baori"
"6048","772","8","Bap"
"6049","107","8","Balesar"
"6050","90","8","Dhorimanna"
"6051","107","8","Pipar Shahar"
"6052","775","8","Sindhari"
"6053","97","8","Nangal Rajawatan"
"6054","109","8","Kanwas"
"6055","105","8","Asnawar"
"6057","95","8","Bhopalsagar"
"6058","99","8","Bichiwara"
"6059","99","8","Chikhali"
"6060","99","8","Galiyakot"
"6061","88","8","Anandpuri"
"6062","99","8","Sabla"
"6063","745","28","Yetapaka"
"6064","92","8","Kareda"
"6065","768","8","Kuchaman City"
"6066","774","8","Badnor"
"6067","92","8","Phooliya Kalan"
"6068","92","8","Hameergarh"
"6069","110","8","Riyan Badi"
"6070","99","8","Jothari"
"6071","404","23","Bajag"
"6072","433","23","Bahari"
"6074","666","12","Longding Hq"
"6075","235","12","Hunli Sdo"
"6076","80","7","Alipur"
"6077","82","7","Rohini"
"6078","82","7","Kanjhawala"
"6079","83","7","Saket"
"6080","83","7","Mehrauli"
"6081","670","7","Sarita Vihar"
"6082","81","7","Yamuna Vihar"
"6083","81","7","Karawal Nagar"
"6084","78","7","Mayur Vihar"
"6085","84","7","Kapeshera"
"6086","84","7","Dwarka"
"6087","243","12","Aalo Hq"
"6088","458","24","Poshina"
"6089","145","9","Loni"
"6091","625","1","Keller"
"6092","625","1","Keegam"
"6093","187","9","Rajatalab"
"6094","162","9","Sarojani Nagar"
"6098","231","12","Lada Circle"
"6099","723","12","Dissing Passo Circle"
"6100","723","12","Pizirang Veo Circle"
"6101","231","12","Richukrong Circle"
"6102","231","12","Bana Eac"
"6104","723","12","Seijosa Adc"
"6107","236","12","Old Ziro Sdo"
"6115","232","12","Namsing Circle"
"6118","232","12","Pasighat Hq"
"6119","236","12","Pistana Circle"
"6121","678","12","Piyong Circle"
"6129","718","12","Raga Adc"
"6130","233","12","Koloriang Hq"
"6140","233","12","Patuk Adc"
"6156","136","9","Rajapur"
"6157","128","9","Pailani"
"6158","139","9","Takha"
"6159","660","9","Un"
"6160","186","9","Bangarmau"
"6161","143","9","Sirsaganj"
"6163","157","9","Narwal"
"6164","181","9","Jamunaha"
"6165","123","9","Martinganj"
"6166","441","24","Suigam"
"6167","438","24","Dholera"
"6168","441","24","Lakhani"
"6169","641","24","Kukarmunda"
"6170","442","24","Netrang"
"6191","6","37","Drass"
"6192","6","37","Shakar Chiktan"
"6193","622","1","Qaimoh"
"6194","622","1","Pahloo"
"6195","453","24","Khergam"
"6196","455","24","Saraswati"
"6197","455","24","Shankheshvar"
"6198","457","24","Vinchchiya"
"6199","675","24","Gir Gadhda"
"6200","641","24","Dolvan"
"6201","325","20","Egarkund"
"6202","325","20","Kariasol"
"6203","443","24","Jesar"
"6204","445","24","Sanjeli"
"6205","680","36","Basar"
"6206","680","36","Pembi"
"6207","680","36","Dasturabad"
"6208","680","36","Narsapur G"
"6209","680","36","Soan"
"6210","680","36","Nirmal Rural"
"6211","681","36","Jagitial Rural"
"6212","681","36","Beerpur"
"6213","681","36","Buggaram"
"6214","682","36","Anthergaon"
"6215","682","36","Palakurthy"
"6216","682","36","Ramagiri"
"6217","683","36","Thangallapalli"
"6218","683","36","Vemulawada Rural"
"6219","683","36","Rudrangi"
"6220","683","36","Veernapalli"
"6221","501","36","Adilabad Rural"
"6222","501","36","Mavala"
"6223","501","36","Bheempur"
"6224","501","36","Sirikonda"
"6225","501","36","Gadiguda"
"6226","684","36","Naspur"
"6227","684","36","Hajipur"
"6228","684","36","Bheemaram"
"6229","684","36","Kannepally"
"6230","508","36","Kothapally"
"6231","508","36","Karimnagar"
"6232","508","36","Ganneruvaram"
"6233","516","36","Nizamabad Rural"
"6234","508","36","Ellandakunta"
"6235","516","36","Mugpal"
"6236","516","36","Indalwai"
"6237","516","36","Mendora"
"6238","516","36","Mupkal"
"6239","516","36","Yergatla"
"6240","516","36","Rudrur"
"6241","685","36","Rajampet"
"6242","685","36","Bibipet"
"6243","685","36","Ramareddy"
"6244","685","36","Nasurullabad"
"6245","685","36","Pedda Kodapgal"
"6246","522","36","Khila Warangal"
"6247","686","36","Khazipet"
"6248","687","36","Tekumatla"
"6249","686","36","Inavole"
"6250","687","36","Palimela"
"6251","720","36","Kannaigudem"
"6252","686","36","Velair"
"6253","688","36","Gangaram"
"6254","688","36","Chinnagudur"
"6255","688","36","Danthalapalle"
"6256","688","36","Peddavangara"
"6257","689","36","Tharigoppula"
"6258","512","36","Mahabubnagar Rural"
"6259","689","36","Chilpur"
"6260","512","36","Moosapet"
"6261","512","36","Rajapur"
"6263","721","36","Marikal"
"6264","721","36","Krishna"
"6265","690","36","Sujathanagar"
"6266","690","36","Laxmidevipalli"
"6267","690","36","Allapalli"
"6268","690","36","Annapureddypalli"
"6269","690","36","Karakagudem"
"6270","513","36","Havelighanapur"
"6271","513","36","Nizampet"
"6272","513","36","Narsingi"
"6273","513","36","Manoharabad"
"6274","513","36","Chilpched"
"6275","691","36","Kandi"
"6276","691","36","Ameenpur"
"6277","691","36","Gummadidala"
"6278","691","36","Mogudampally"
"6279","691","36","Sirgapoor"
"6280","691","36","Nagalgidda"
"6281","692","36","Siddipet Rural"
"6282","692","36","Markook"
"6283","692","36","Raipole"
"6284","692","36","Komuravelli"
"6285","692","36","Akkannapet"
"6286","693","36","Revally"
"6287","693","36","Chinnambavi"
"6288","693","36","Srirangapur"
"6289","693","36","Madanapur"
"6290","693","36","Amarchintha"
"6291","691","36","Vatpally"
"6292","694","36","Pentlavelli"
"6293","694","36","Charakonda"
"6294","694","36","Padara"
"6295","694","36","Urkonda"
"6296","695","36","Rajoli"
"6297","695","36","Kaloor Thimmandoddi"
"6298","696","36","Nagaram"
"6299","695","36","Undavelly"
"6300","696","36","Maddirala"
"6301","696","36","Palakeedu"
"6302","696","36","Ananthagiri"
"6303","696","36","Chinthalapalem"
"6304","514","36","Adavidevulapalli"
"6305","514","36","Madugulapally"
"6306","514","36","Tirumalagiri Sagar"
"6307","514","36","Kondamallepally"
"6308","514","36","Neredugommu"
"6309","697","36","Motakonduru"
"6310","697","36","Adda Guduru"
"6311","699","36","Lingapur"
"6312","698","36","Kotepally"
"6313","699","36","Penchicalpet"
"6314","699","36","Chintalamanepally"
"6315","700","36","Bachupally"
"6316","700","36","Gandimaisamma Dundigal"
"6317","700","36","Kapra"
"6318","700","36","Medipally"
"6319","518","36","Abdullapurmet"
"6320","518","36","Gandipet"
"6321","518","36","Nandigama"
"6322","518","36","Jilled Chowdergudem"
"6323","518","36","Balapur"
"6324","518","36","Kadthal"
"6325","338","20","Ramgarh"
"6326","509","36","Khammam Urban"
"6327","700","36","Kukatpally"
"6328","700","36","Alwal"
"6329","328","20","Bargarh"
"6330","45","5","Syalde"
"6331","46","5","Dugnakuri"
"6332","46","5","Kafligair"
"6333","47","5","Narayanbagar"
"6334","54","5","Basukedar"
"6335","49","5","Doiwala"
"6336","53","5","Ganai Gangoli"
"6337","55","5","Nainbag"
"6338","45","5","Dhaulchhina"
"6339","45","5","Machhor"
"6340","45","5","Jalali"
"6341","45","5","Bagwalipokhar"
"6342","45","5","Dhyari"
"6343","47","5","Ghaat"
"6344","47","5","Nandprayag"
"6345","47","5","Adibadri"
"6346","47","5","Jilasu"
"6347","47","5","Dewal"
"6348","48","5","Manch"
"6349","48","5","Pulla Gumdesh"
"6350","51","5","Okhalkanda"
"6351","50","5","Laldhang"
"6352","50","5","Narsan"
"6353","51","5","Ramgarh"
"6354","52","5","Bironkhal"
"6355","52","5","Rikhanikhal"
"6356","53","5","Bangapani"
"6357","53","5","Tejam"
"6358","53","5","Pankhu"
"6359","53","5","Thal"
"6360","55","5","Kandisaur"
"6361","55","5","Kirtinagar"
"6362","55","5","Madannegi"
"6363","55","5","Pawkidevi"
"6364","56","5","Nanakmatta"
"6365","57","5","Dhauntari"
"6366","57","5","Joshiyara"
"6367","46","5","Shama"
"6368","45","5","Lamgada"
"6369","161","9","Madawara"
"6370","106","8","Malsisar"
"6371","106","8","Surajgarh"
"6372","55","5","Gaja"
"6373","52","5","Jakhanikhal"
"6374","55","5","Balganga"
"6375","686","36","Damera"
"6376","690","36","Chunchupalli"
"6377","48","5","Barakot"
"6378","110","8","Mundwa"
"6379","108","8","Masalpur"
"6380","87","8","Neemrana"
"6381","87","8","Reni"
"6382","87","8","Malakhera"
"6383","87","8","Govindgarh"
"6384","114","8","Khendela"
"6385","516","36","Nizamabad South"
"6386","771","8","Wazeerpur"
"6387","114","8","Dhod"
"6388","114","8","Ramgarh Shekawati"
"6389","98","8","Sarmathura"
"6390","107","8","Tinwari"
"6391","772","8","Lohawat"
"6392","112","8","Garhbor"
"6393","112","8","Khamnor"
"6396","741","11","Rangpo"
"6397","228","11","Yuksom"
"6398","228","11","Dentam"
"6399","227","11","Jorethang"
"6400","227","11","Yangang"
"6401","226","11","Kabi"
"6402","226","11","Dzongu"
"6403","294","18","Kokrajhar"
"6404","57","5","Sankari"
"6405","57","5","Barnigad"
"6406","58","6","Ambala Cantonment"
"6407","60","6","Badkhal"
"6408","63","6","Bass"
"6409","65","6","Alewa"
"6410","68","6","Ladwa"
"6411","70","6","Raipur Rani"
"6412","71","6","Matlauda"
"6413","65","6","Uchana"
"6414","60","6","Dhauj St"
"6415","60","6","Dayalpur St"
"6416","60","6","Gaunchi St"
"6417","76","6","Pratap Nagar St"
"6418","72","6","Palhawas St"
"6419","63","6","Kheri Jalab St"
"6420","62","6","Wazirabad St"
"6421","62","6","Badshahpur St"
"6422","62","6","Kadipur St"
"6423","62","6","Harsaru St"
"6424","53","5","Devalthal"
"6425","53","5","Kanalichhina"
"6426","96","8","Bidasar"
"6427","617","18","Kalaigaon"
"6428","617","18","Khoirabari"
"6429","58","6","Saha St"
"6430","58","6","Mulana St"
"6431","58","6","Shahzadpur St"
"6432","59","6","Bahal St"
"6433","701","6","Bondkalan St"
"6434","60","6","Tigaon St"
"6435","60","6","Mohna St"
"6436","61","6","Bhattukalan St"
"6437","61","6","Bhuna St"
"6438","61","6","Jakhal St"
"6439","61","6","Kulan St"
"6440","63","6","Barwala"
"6441","63","6","Uklana St"
"6442","63","6","Balsamand St"
"6443","64","6","Salhawas St"
"6444","64","6","Badli"
"6445","65","6","Pillukhera St"
"6446","66","6","Kalayat"
"6447","66","6","Rajaund St"
"6448","66","6","Dhand St"
"6449","66","6","Siwan St"
"6450","67","6","Nising St"
"6451","67","6","Nigdu St"
"6452","67","6","Ballah St"
"6453","68","6","Ismailabad St"
"6454","68","6","Babain St"
"6456","69","6","Nangal Chawdhary"
"6457","69","6","Ateli"
"6458","69","6","Kanina"
"6459","69","6","Satnali St"
"6460","70","6","Barwala St"
"6461","70","6","Morni St"
"6462","71","6","Bapoli"
"6463","72","6","Dharuhera St"
"6464","72","6","Dahina St"
"6465","72","6","Nahar St"
"6466","72","6","Manethi St"
"6467","73","6","Kalanaur"
"6468","73","6","Lakhan Majra St"
"6469","74","6","Kalanwali"
"6470","74","6","Nathusari Chopta"
"6471","74","6","Goriwala St"
"6472","75","6","Khanpur St"
"6473","75","6","Rai St"
"6474","76","6","Radaur"
"6475","76","6","Sadhaura St"
"6476","76","6","Saraswati Nagar St"
"6477","604","6","Nagina St"
"6478","619","6","Hassanpur St"
"6479","619","6","Bahin St"
"6480","445","24","Singvad"
"6481","260","14","Jessami"
"6482","260","14","LM"
"6483","257","14","Chilivai Phaibung"
"6484","257","14","Song Song"
"6485","257","14","Willong"
"6486","711","14","Waikhong"
"6487","712","14","Island"
"6488","712","14","Bungte Chiru"
"6489","712","14","Champhai"
"6490","713","14","Borobekra"
"6491","714","14","Longmai"
"6492","712","14","T Vaichong"
"6493","712","14","Saikul"
"6495","712","14","Kangchup Geljang"
"6496","253","14","Khengjoy"
"6497","712","14","Lhungtin"
"6498","716","14","Moreh"
"6499","717","14","Sahamphung"
"6500","254","14","Kangvai"
"6501","254","14","Saikot"
"6502","254","14","Henglep"
"6503","254","14","Sangaikot"
"6504","254","14","Mualnuam"
"6505","254","14","Samulamlan"
"6506","254","14","Suangdoh"
"6507","715","14","Vangai Range"
"6508","257","14","Tadubi"
"6509","376","22","Bade Bacheli"
"6510","430","23","Awantipur Badodiya"
"6511","430","23","Polaykala"
"6512","438","24","Asarva"
"6513","438","24","Ghatlodiya"
"6514","438","24","Vejalpur"
"6515","438","24","Maninagar"
"6516","438","24","Vatva"
"6517","448","24","Junagadh City"
"6518","459","24","Adajan"
"6519","459","24","Katargam"
"6520","457","24","Rajkot East"
"6521","459","24","Puna"
"6522","459","24","Udhna"
"6523","457","24","Rajkot West"
"6524","457","24","Rajkot South"
"6525","447","24","Jamnagar City"
"6526","461","24","Vadodara South"
"6527","461","24","Vadodara North"
"6528","461","24","Vadodara West"
"6529","461","24","Vadodara East"
"6530","440","24","Anand City"
"6531","450","24","Nadiad City"
"6532","421","23","Sultanpur"
"6533","436","23","Karkeli"
"6534","432","23","Bairad"
"6535","402","23","Udainagar"
"6536","434","23","Lidhora"
"6538","755","28","Srisailam"
"6539","573","33","Thalavadi"
"6540","274","17","Mawlai"
"6541","274","17","Mawpat"
"6542","274","17","Sohiong"
"6543","276","17","Bhoirymbong"
"6544","656","17","Bajengdoba"
"6545","663","17","Rerapara"
"6546","278","17","Demdema"
"6547","686","36","Nadikuda"
"6549","241","12","Taksing Circle"
"6550","238","12","Dudunghar Circle"
